TE_name	ClassI	ClassII	ClassIII
ClassI_LTR_Gypsy_747	1.0	2.6210163e-11	2.9912458e-11
ClassI_LTR_Gypsy_748	1.0	1.946075e-09	9.887966e-12
ClassI_LTR_Gypsy_749	1.0	7.447791e-11	2.8426233e-15
ClassI_LTR_Gypsy_750	1.0	1.3330838e-22	8.498056e-26
ClassI_LTR_Gypsy_751	0.997673	0.00221562	0.00011148254
ClassI_LTR_Gypsy_752	0.99998784	1.217123e-05	2.637624e-15
ClassI_LTR_Gypsy_753	1.0	3.5768224e-08	9.9337934e-11
ClassI_LTR_Gypsy_754	1.0	2.1134096e-11	2.6481294e-16
ClassI_LTR_Gypsy_755	1.0	1.6609382e-09	1.2815397e-11
ClassI_LTR_Gypsy_756	1.0	2.393987e-13	6.9513056e-17
ClassI_LTR_Gypsy_757	0.9986193	0.0013800535	5.7532066e-07
ClassI_LTR_Gypsy_758	0.98589116	0.014062164	4.6679223e-05
ClassI_LTR_Gypsy_759	1.0	7.9081587e-13	1.7348395e-11
ClassI_LTR_Gypsy_760	0.011312261	0.98868257	5.2219557e-06
ClassI_LTR_Gypsy_761	0.62910515	0.36930698	0.0015877775
ClassI_LTR_Gypsy_762	0.98675364	0.0132460445	2.0489799e-07
ClassI_LTR_Gypsy_763	0.9999933	6.653857e-06	1.3268414e-12
ClassI_LTR_Gypsy_764	0.99999917	8.2434366e-07	1.38327865e-11
ClassI_LTR_Gypsy_765	0.61458695	0.3854118	1.2708839e-06
ClassI_LTR_Gypsy_766	0.9979234	0.0020606827	1.5952983e-05
ClassI_LTR_Gypsy_767	0.99569523	0.004302929	1.7519762e-06
ClassI_LTR_Gypsy_768	0.9983494	0.001650611	4.5697142e-08
ClassI_LTR_Gypsy_769	0.9974897	0.0022988145	0.00021153498
ClassI_LTR_Gypsy_770	0.99411064	0.005882809	6.4720307e-06
ClassI_LTR_Gypsy_771	1.0	1.0176706e-09	3.8848206e-11
ClassI_LTR_Gypsy_772	0.013022157	0.9866889	0.00028896812
ClassI_LTR_Gypsy_773	1.0	3.824645e-10	8.750358e-14
ClassI_LTR_Gypsy_774	0.009597298	0.9904027	3.8052274e-08
ClassI_LTR_Gypsy_775	1.0	9.948166e-11	2.3432172e-14
ClassI_LTR_Gypsy_776	1.0	4.232354e-08	4.2672384e-13
ClassI_LTR_Gypsy_777	0.99999464	5.348454e-06	1.7955132e-12
ClassI_LTR_Gypsy_778	1.0	1.8718675e-10	8.507347e-15
ClassI_LTR_Gypsy_779	0.9440555	0.055943318	1.2220165e-06
ClassI_LTR_Gypsy_780	1.0	1.1103873e-24	2.023762e-26
ClassI_LTR_Gypsy_781	1.0	1.5407684e-08	1.924519e-12
ClassI_LTR_Gypsy_782	0.9888009	0.011045419	0.00015375255
ClassI_LTR_Gypsy_783	0.9998056	0.00019441494	8.305056e-09
ClassI_LTR_Gypsy_784	0.9949397	0.005060274	9.474196e-11
ClassI_LTR_Gypsy_785	0.9707118	0.029278	1.0137578e-05
ClassI_LTR_Gypsy_786	0.99999976	1.9020041e-07	8.240022e-11
ClassI_LTR_Gypsy_787	0.9830481	0.016949624	2.2703757e-06
ClassI_LTR_Gypsy_788	1.0	1.0069426e-10	1.7150547e-13
ClassI_LTR_Gypsy_789	1.0	9.997031e-11	9.9659494e-17
ClassI_LTR_Gypsy_790	0.090581454	0.83571166	0.07370682
ClassI_LTR_Gypsy_791	0.5392013	0.44696853	0.01383011
ClassI_LTR_Gypsy_792	0.9999887	1.1267019e-05	3.4863867e-10
ClassI_LTR_Gypsy_793	1.0	9.96983e-09	3.402784e-08
ClassI_LTR_Gypsy_794	0.011525886	0.98824525	0.00022888243
ClassI_LTR_Gypsy_795	0.99998164	1.8314331e-05	9.300392e-13
ClassI_LTR_Gypsy_796	0.99996006	3.9934992e-05	1.3381227e-11
ClassI_LTR_Gypsy_797	0.99999964	3.8336634e-10	3.6574082e-07
ClassI_LTR_Gypsy_798	1.0	5.068332e-09	2.0956e-18
ClassI_LTR_Gypsy_799	1.0	7.4496306e-13	3.5676524e-15
ClassI_LTR_Gypsy_800	1.0	1.38773255e-11	9.2274e-19
ClassI_LTR_Gypsy_801	1.0	1.3037673e-09	4.718308e-12
ClassI_LTR_Gypsy_802	1.0	2.3156929e-10	1.217728e-12
ClassI_LTR_Gypsy_803	0.99999976	2.5086806e-07	4.648487e-13
ClassI_LTR_Gypsy_804	0.99972576	0.00027416696	1.5692344e-09
ClassI_LTR_Gypsy_805	1.0	3.5967884e-10	3.2250688e-14
ClassI_LTR_Gypsy_806	0.65970844	0.34009627	0.00019523392
ClassI_LTR_Gypsy_807	0.98162085	0.018378545	5.633142e-07
ClassI_LTR_Gypsy_808	1.0	9.3027785e-21	8.775484e-24
ClassI_LTR_Gypsy_809	1.0	7.0609954e-15	3.2336513e-20
ClassI_LTR_Gypsy_810	1.0	8.033517e-14	1.5298196e-19
ClassI_LTR_Gypsy_811	0.793922	0.2056663	0.00041156815
ClassI_LTR_Gypsy_812	1.0	3.1702321e-15	1.0012352e-18
ClassI_LTR_Gypsy_813	0.99979585	0.00020394879	2.575931e-07
ClassI_LTR_Gypsy_814	0.99999976	2.545131e-07	6.0054496e-11
ClassI_LTR_Gypsy_815	0.8087783	0.19121584	5.900071e-06
ClassI_LTR_Gypsy_816	0.7545532	0.24544661	1.5046339e-07
ClassI_LTR_Gypsy_817	0.99999225	7.746425e-06	7.6283996e-10
ClassI_LTR_Gypsy_818	0.8256132	0.17438638	3.7341383e-07
ClassI_LTR_Gypsy_819	1.0	1.3935314e-10	9.319963e-15
ClassI_LTR_Gypsy_820	1.0	2.4617971e-20	1.2173643e-33
ClassI_LTR_Gypsy_821	1.0	2.0891932e-08	9.7820606e-11
ClassI_LTR_Gypsy_822	0.96853507	0.031464472	4.066843e-07
ClassI_LTR_Gypsy_823	1.0	3.2043795e-11	1.1409049e-13
ClassI_LTR_Gypsy_824	0.99999094	9.033471e-06	7.295593e-12
ClassI_LTR_Gypsy_825	6.6055545e-05	0.99993396	1.3176492e-11
ClassI_LTR_Gypsy_826	0.47979346	0.52020526	1.3114862e-06
ClassI_LTR_Gypsy_827	0.9705016	0.029497983	4.064454e-07
ClassI_LTR_Gypsy_828	0.9999778	2.2130374e-05	2.288262e-10
ClassI_LTR_Gypsy_829	0.97408617	0.02590069	1.3083289e-05
ClassI_LTR_Gypsy_830	0.9999901	9.886739e-06	2.1197422e-08
ClassI_LTR_Gypsy_831	0.4774486	0.52255136	3.951879e-09
ClassI_LTR_Gypsy_832	0.99575126	0.0042485544	6.67461e-08
ClassI_LTR_Gypsy_833	1.0	5.802277e-24	3.0447835e-23
ClassI_LTR_Gypsy_834	1.0	6.3022987e-10	8.634436e-14
ClassI_LTR_Gypsy_835	0.8434949	0.15628392	0.00022124774
ClassI_LTR_Gypsy_836	1.0	3.187458e-11	1.5853992e-19
ClassII_DNA_TcMar_837	1.3141263e-05	0.999985	1.8514404e-06
ClassII_DNA_TcMar_838	1.7094317e-08	0.99999976	2.3486817e-07
ClassII_DNA_TcMar_839	0.00070093427	0.99929726	1.7362886e-06
ClassII_DNA_TcMar_840	3.2049895e-05	0.99996793	1.2161658e-09
ClassII_DNA_TcMar_841	0.00027024397	0.99971884	1.0815915e-05
ClassII_DNA_TcMar_842	0.017166894	0.9828173	1.5835218e-05
ClassII_DNA_TcMar_843	0.03280054	0.96719944	2.4379702e-08
ClassII_DNA_TcMar_844	2.6755415e-05	0.99997294	3.8602747e-07
ClassII_DNA_TcMar_845	0.0022812907	0.9977187	3.1370558e-08
ClassII_DNA_TcMar_846	0.00030049018	0.9996582	4.1275165e-05
ClassII_DNA_TcMar_847	0.0002949222	0.9997049	1.7710103e-07
ClassII_DNA_TcMar_848	2.5001535e-05	0.9999747	2.6451445e-07
ClassII_DNA_TcMar_849	2.0472598e-07	0.9999931	6.711001e-06
ClassII_DNA_TcMar_850	0.0045125843	0.9954873	1.05260014e-07
ClassII_DNA_TcMar_851	8.6197406e-07	0.99999917	5.581241e-11
ClassII_DNA_TcMar_852	0.00019018781	0.9996803	0.00012948635
ClassII_DNA_TcMar_853	3.494137e-06	0.99999654	7.925543e-09
ClassII_DNA_TcMar_854	0.0012678287	0.99873215	1.2956367e-08
ClassII_DNA_TcMar_855	0.009404746	0.99059427	9.034019e-07
ClassII_DNA_TcMar_856	2.1174312e-06	0.99999785	5.518081e-12
ClassII_DNA_TcMar_857	1.4078761e-05	0.9999589	2.705581e-05
ClassII_DNA_TcMar_858	3.6011434e-07	0.9999993	3.674426e-07
ClassII_DNA_TcMar_859	0.00012887167	0.99987054	6.035953e-07
ClassII_DNA_TcMar_860	4.2328877e-05	0.9999577	8.999291e-10
ClassII_DNA_TcMar_861	4.758645e-07	0.99998903	1.0453257e-05
ClassII_DNA_TcMar_862	0.059461188	0.9405386	2.2616881e-07
ClassII_DNA_TcMar_863	0.0005692853	0.9994252	5.598805e-06
ClassII_DNA_TcMar_864	8.3128464e-07	0.99999917	2.1730526e-09
ClassII_DNA_TcMar_865	0.0003380341	0.99965215	9.796679e-06
ClassII_DNA_TcMar_866	0.099250786	0.9007467	2.5080558e-06
ClassII_DNA_TcMar_867	0.11607061	0.8839274	2.009965e-06
ClassII_DNA_TcMar_868	0.0021872516	0.99689317	0.00091953116
ClassII_DNA_TcMar_869	0.00016467317	0.999835	2.8442213e-07
ClassII_DNA_TcMar_870	0.0033994482	0.9963678	0.00023265387
ClassII_DNA_TcMar_871	4.6590172e-05	0.9999534	1.8409466e-08
ClassII_DNA_TcMar_872	6.459908e-09	1.0	8.78018e-11
ClassII_DNA_TcMar_873	0.00021552191	0.99974984	3.4710305e-05
ClassII_DNA_TcMar_874	0.0002664055	0.9997336	1.0330113e-09
ClassII_DNA_TcMar_875	4.6020587e-06	0.9999727	2.2678649e-05
ClassII_DNA_TcMar_876	0.00077631004	0.9992237	4.389645e-10
ClassII_DNA_TcMar_877	1.6018331e-06	0.99999845	2.5042226e-08
ClassII_DNA_TcMar_878	0.0004364867	0.99956316	3.2618513e-07
ClassII_DNA_TcMar_879	0.006058928	0.9939376	3.449793e-06
ClassII_DNA_TcMar_880	0.014360999	0.98563904	2.4937078e-08
ClassII_DNA_TcMar_881	0.0005007259	0.9994387	6.057671e-05
ClassII_DNA_TcMar_882	0.00023693404	0.9997625	5.713705e-07
ClassII_DNA_TcMar_883	0.0003269589	0.99967265	3.947506e-07
ClassII_DNA_TcMar_884	0.00041015501	0.99958676	3.067317e-06
ClassII_DNA_TcMar_885	0.0009867287	0.9990133	1.5986449e-09
ClassII_DNA_TcMar_886	0.006094874	0.99338186	0.0005232942
ClassII_DNA_TcMar_887	2.9691862e-06	0.99999595	1.0312461e-06
ClassII_DNA_TcMar_888	3.199206e-08	1.0	3.3157154e-11
ClassII_DNA_TcMar_889	0.00072278775	0.99916327	0.00011397544
ClassII_DNA_TcMar_890	2.0687105e-05	0.99997926	5.019627e-08
ClassII_DNA_hAT_891	0.000109255154	0.99987197	1.8765082e-05
ClassII_DNA_hAT_892	8.454024e-05	0.9996182	0.00029735183
ClassII_DNA_hAT_893	1.3163375e-05	0.9999869	2.8543734e-09
ClassII_DNA_hAT_894	0.1743357	0.82560515	5.9105496e-05
ClassII_DNA_hAT_895	1.1460932e-06	0.999998	8.909853e-07
ClassII_DNA_hAT_896	0.002848561	0.99699724	0.00015424985
ClassII_DNA_hAT_897	0.0038548426	0.9961008	4.441877e-05
ClassII_DNA_hAT_898	1.3346175e-05	0.99998534	1.3246438e-06
ClassII_DNA_hAT_899	9.50016e-05	0.99990165	3.3871133e-06
ClassII_DNA_hAT_900	0.0055208006	0.99447757	1.6217895e-06
ClassII_DNA_hAT_901	1.6836757e-18	1.0	6.191453e-11
ClassII_DNA_hAT_902	0.0016254854	0.9975969	0.0007776649
ClassII_DNA_hAT_903	0.014978131	0.984815	0.00020686838
ClassII_DNA_hAT_904	3.088196e-05	0.999969	1.5337694e-07
ClassII_DNA_hAT_905	8.340278e-05	0.99991477	1.8025534e-06
ClassII_DNA_hAT_906	4.3050917e-27	1.0	6.342358e-25
ClassII_DNA_hAT_907	8.255483e-06	0.9999913	5.2900157e-07
ClassII_DNA_hAT_908	0.0021651662	0.99427915	0.0035556995
ClassII_DNA_hAT_909	1.12946545e-05	0.99998856	7.9774125e-08
ClassII_DNA_hAT_910	6.455809e-06	0.9994135	0.00058005867
ClassII_DNA_hAT_911	6.4690794e-06	0.99997425	1.9314117e-05
ClassII_DNA_hAT_912	0.004886095	0.99511355	3.3970386e-07
ClassII_DNA_hAT_913	1.7949541e-16	1.0	7.046913e-10
ClassII_DNA_hAT_914	0.00041536905	0.9995766	8.039735e-06
ClassII_DNA_hAT_915	0.0018087797	0.9919367	0.006254655
ClassII_DNA_hAT_916	0.00032338093	0.99967647	7.0877824e-08
ClassII_DNA_hAT_917	0.004334555	0.61748207	0.37818336
ClassII_DNA_hAT_918	2.1741831e-08	1.0	5.6977777e-11
ClassII_DNA_hAT_919	0.00017030965	0.9998287	9.726325e-07
ClassII_DNA_hAT_920	2.9496716e-06	0.99998987	7.1992463e-06
ClassII_DNA_hAT_921	0.00555745	0.98082995	0.013612612
ClassII_DNA_hAT_922	1.2407036e-06	0.9999987	1.2092018e-07
ClassII_DNA_hAT_923	0.00023277951	0.9997669	3.8013908e-07
ClassII_DNA_hAT_924	0.0018092946	0.9981888	1.8622794e-06
ClassII_DNA_hAT_925	6.9295206e-06	0.9999931	3.4802064e-12
ClassII_DNA_hAT_926	3.8843962e-05	0.99996114	5.8577076e-08
ClassII_DNA_hAT_927	0.005988804	0.99400616	5.0329286e-06
ClassII_DNA_hAT_928	0.00048128396	0.99951875	2.6985956e-09
ClassII_DNA_hAT_929	0.053349208	0.9447483	0.001902566
ClassII_DNA_hAT_930	2.5292788e-05	0.9999745	1.9167123e-07
ClassII_DNA_hAT_931	0.00014034838	0.9998597	6.4762934e-10
ClassII_DNA_hAT_932	0.0005911267	0.9994066	2.256908e-06
ClassII_DNA_hAT_933	8.738017e-05	0.99988496	2.7676917e-05
ClassII_DNA_hAT_934	0.0067465818	0.9932498	3.6840756e-06
ClassII_DNA_hAT_935	0.009467093	0.9905329	1.6080692e-08
ClassII_DNA_hAT_936	7.3558506e-09	1.0	2.1369612e-10
ClassII_DNA_hAT_937	0.0036215752	0.9797506	0.016627848
ClassII_DNA_hAT_938	0.009384575	0.9904944	0.00012098926
ClassII_DNA_hAT_939	2.8971353e-06	0.9999895	7.64982e-06
ClassII_DNA_hAT_940	0.019368201	0.98062474	7.154708e-06
ClassII_DNA_hAT_941	0.004278175	0.9957216	2.8612442e-07
ClassII_DNA_hAT_942	7.90774e-05	0.99992096	7.006877e-09
ClassII_DNA_hAT_943	0.16300103	0.8145242	0.02247475
ClassII_DNA_hAT_944	0.0056223846	0.9943772	3.433255e-07
ClassII_DNA_hAT_945	1.7510934e-10	1.0	2.7020353e-11
ClassII_DNA_hAT_946	0.042508956	0.95445246	0.0030386127
ClassII_DNA_hAT_947	0.0007615036	0.9992347	3.8257044e-06
ClassII_DNA_hAT_948	0.014115982	0.9858045	7.941644e-05
ClassII_DNA_hAT_949	0.0030585886	0.9969409	4.6615955e-07
ClassI_nLTR_SINE_7SL_950	0.9998474	0.00015223041	3.5736295e-07
ClassI_nLTR_SINE_7SL_951	0.9997682	0.00023178164	2.7836784e-09
ClassI_nLTR_SINE_7SL_952	0.9999119	8.809375e-05	6.876872e-10
ClassI_nLTR_SINE_7SL_953	0.9999646	3.545711e-05	3.2008135e-08
ClassI_nLTR_LINE_L1_954	1.0	4.1158077e-11	3.2678745e-14
ClassI_nLTR_LINE_L1_955	0.9998441	0.00015588243	1.0596936e-08
ClassI_nLTR_LINE_L1_956	0.9998627	0.00013690072	3.139131e-07
ClassI_nLTR_LINE_L1_957	1.0	7.8315045e-12	2.681928e-19
ClassI_nLTR_LINE_L1_958	0.9961443	0.0038259306	2.9748775e-05
ClassI_nLTR_LINE_L1_959	0.9999999	1.0030489e-07	1.2298463e-09
ClassI_nLTR_LINE_L1_960	0.9998559	0.00014364444	4.4527965e-07
ClassI_nLTR_LINE_L1_961	0.9999367	6.0869235e-05	2.4052629e-06
ClassI_nLTR_LINE_L1_962	0.9910602	0.008704976	0.00023492634
ClassI_nLTR_LINE_L1_963	0.99990714	9.287471e-05	3.271098e-08
ClassI_nLTR_LINE_L1_964	0.8763554	0.119609796	0.0040348135
ClassI_nLTR_LINE_L1_965	0.9999999	7.870919e-08	5.919371e-12
ClassI_nLTR_LINE_L1_966	0.99503267	0.004966973	2.9826558e-07
ClassI_nLTR_LINE_L1_967	0.99994254	5.7331847e-05	1.1957457e-07
ClassI_nLTR_LINE_L1_968	0.969113	0.030886086	8.9094374e-07
ClassI_nLTR_LINE_L1_969	1.0	6.512135e-10	1.0094948e-13
ClassI_nLTR_LINE_L1_970	0.9568223	0.043177586	6.4986565e-08
ClassI_nLTR_LINE_L1_971	0.99979705	0.0001891114	1.388064e-05
ClassI_nLTR_LINE_L1_972	1.0	2.4732746e-10	1.2431969e-14
ClassI_nLTR_LINE_L1_973	0.9999895	1.0514542e-05	2.577832e-10
ClassI_nLTR_LINE_L1_974	0.9999715	2.8452905e-05	4.7577534e-13
ClassI_nLTR_LINE_L1_975	1.0	2.9968408e-08	3.7875543e-11
ClassI_nLTR_LINE_L1_976	0.9998981	0.00010187298	5.036421e-09
ClassI_nLTR_LINE_L1_977	0.98172414	0.018269349	6.5240156e-06
ClassI_nLTR_LINE_L1_978	1.0	8.7941626e-10	6.914449e-14
ClassI_nLTR_LINE_L1_979	1.0	7.1108633e-16	5.9130763e-19
ClassI_nLTR_LINE_L1_980	1.0	6.5040035e-14	5.9631206e-17
ClassI_nLTR_LINE_L1_981	1.0	2.321325e-19	1.6323215e-27
ClassI_nLTR_LINE_L1_982	1.0	2.8882838e-09	1.8696433e-15
ClassI_nLTR_LINE_L1_983	0.99924695	0.0007528654	1.9324581e-07
ClassI_nLTR_LINE_L1_984	0.99808395	0.0019153544	6.806671e-07
ClassI_nLTR_LINE_L1_985	1.0	6.1064394e-14	1.0739238e-16
ClassI_nLTR_LINE_I_986	1.0	6.5151105e-12	6.884967e-15
ClassI_nLTR_LINE_I_987	0.99956244	0.00043422653	3.2992557e-06
ClassI_nLTR_LINE_I_988	0.99999595	3.1101556e-06	9.410285e-07
ClassI_nLTR_LINE_I_989	0.96749187	0.02953762	0.0029705348
ClassII_DNA_CACTA_990	3.002482e-08	1.0	1.1663195e-10
ClassII_DNA_CACTA_991	0.0074396417	0.9925546	5.7702127e-06
ClassII_DNA_CACTA_992	0.0030216228	0.9969764	2.029013e-06
ClassII_DNA_CACTA_993	1.1293633e-16	1.0	4.1865802e-16
ClassII_DNA_CACTA_994	6.287017e-05	0.9986406	0.0012964888
ClassII_DNA_CACTA_995	0.0072697545	0.9927209	9.361976e-06
ClassII_DNA_CACTA_996	4.084503e-06	0.9999957	2.2066952e-07
ClassII_DNA_CACTA_997	1.7426048e-05	0.99998176	7.8718386e-07
ClassII_DNA_CACTA_998	0.00015219656	0.99980253	4.5322922e-05
ClassII_DNA_CACTA_999	6.569896e-05	0.99993217	2.1635476e-06
ClassII_DNA_CACTA_1000	2.1724749e-05	0.9999783	1.6657538e-08
ClassII_DNA_CACTA_1001	0.035246667	0.7943074	0.17044592
ClassII_DNA_CACTA_1002	0.0057555074	0.9942444	6.689508e-08
ClassII_DNA_CACTA_1003	0.011210402	0.98667765	0.0021120484
ClassII_DNA_CACTA_1004	0.0018629247	0.998137	9.778713e-10
ClassII_DNA_CACTA_1005	0.0006386603	0.99935824	3.148291e-06
ClassII_DNA_CACTA_1006	1.5424028e-16	1.0	9.5455374e-21
ClassII_DNA_CACTA_1007	1.660019e-05	0.99998236	1.0541961e-06
ClassII_DNA_CACTA_1008	3.6041347e-11	1.0	5.818484e-15
ClassII_DNA_CACTA_1009	1.0615567e-11	1.0	8.221507e-09
ClassII_DNA_CACTA_1010	0.09803981	0.9016027	0.00035750977
ClassI_nLTR_DIRS_1011	1.0	9.633532e-10	3.502818e-13
ClassI_nLTR_DIRS_1012	0.9984163	0.0015836027	1.1314858e-07
ClassI_nLTR_DIRS_1013	0.9999639	3.6086483e-05	7.426575e-10
ClassI_nLTR_DIRS_1014	1.0	1.44119765e-08	1.4625665e-13
ClassI_nLTR_DIRS_1015	0.99999976	2.3505012e-07	7.733228e-11
ClassI_nLTR_DIRS_1016	1.0	5.97763e-09	9.3614075e-14
ClassI_nLTR_DIRS_1017	1.0	3.2777878e-10	1.3288028e-16
ClassII_DNA_Mutator_1018	5.893724e-07	0.99999726	2.1904839e-06
ClassII_DNA_Mutator_1019	4.4651508e-05	0.9999553	1.2735531e-08
ClassII_DNA_Mutator_1020	0.025622195	0.9737622	0.0006156062
ClassII_DNA_Mutator_1021	0.00020320567	0.9997962	5.4791354e-07
ClassII_DNA_Mutator_1022	3.3128592e-05	0.99992394	4.2912e-05
ClassII_DNA_Mutator_1023	4.6396703e-10	0.9999995	4.468292e-07
ClassII_DNA_Mutator_1024	0.00034904716	0.99792874	0.0017222388
ClassII_DNA_Mutator_1025	4.1804906e-06	0.9999889	6.857793e-06
ClassII_DNA_Mutator_1026	0.0334535	0.96654654	1.941922e-08
ClassII_DNA_Mutator_1027	6.4214796e-06	0.99999344	1.5445342e-07
ClassII_DNA_Mutator_1028	0.3111223	0.68874586	0.00013184523
ClassII_DNA_Mutator_1029	0.00014165313	0.99984455	1.3864708e-05
ClassII_DNA_Mutator_1030	2.9720024e-10	1.0	1.0614899e-11
ClassII_DNA_Mutator_1031	4.5285932e-13	1.0	5.9401883e-10
ClassII_DNA_Mutator_1032	0.026406854	0.9721511	0.0014421203
ClassII_DNA_Mutator_1033	0.19650044	0.8034872	1.2331937e-05
ClassII_DNA_Mutator_1034	0.00058597035	0.999413	1.0515071e-06
ClassII_DNA_Mutator_1035	0.022775928	0.97700274	0.00022133726
ClassII_DNA_Mutator_1036	2.880387e-07	0.9999877	1.2050546e-05
ClassII_DNA_Mutator_1037	3.1813333e-06	0.9999968	2.5819067e-09
ClassII_DNA_Mutator_1038	0.0026900708	0.997306	3.890322e-06
ClassII_DNA_Mutator_1039	8.0411855e-06	0.9998056	0.00018640673
ClassII_DNA_Mutator_1040	0.000109970475	0.99988997	3.311873e-08
ClassII_DNA_Mutator_1041	3.2171232e-15	1.0	6.6644716e-09
ClassI_nLTR_PLE_1042	0.9999056	8.2770974e-05	1.1623683e-05
ClassI_nLTR_PLE_1043	0.9999901	9.918205e-06	1.1203345e-09
ClassI_nLTR_PLE_1044	0.96167374	0.038324527	1.7210701e-06
ClassI_nLTR_PLE_1045	0.8832651	0.1167304	4.5481997e-06
ClassI_nLTR_PLE_1046	0.9959417	0.0037991095	0.00025920017
ClassI_nLTR_PLE_1047	0.9999894	1.0609596e-05	7.320009e-10
ClassI_nLTR_PLE_1048	0.9999969	3.1221912e-06	5.4544075e-10
ClassI_nLTR_PLE_1049	0.9997429	0.00025689392	1.4875687e-07
ClassI_nLTR_PLE_1050	0.9870575	0.012941457	1.045615e-06
ClassI_nLTR_PLE_1051	0.011052891	0.9889471	4.1418556e-08
ClassI_nLTR_PLE_1052	0.9957365	0.0042633545	1.2014063e-07
ClassI_nLTR_PLE_1053	0.9999964	2.5039228e-07	3.313515e-06
ClassI_nLTR_PLE_1054	0.99999833	1.61431e-06	1.0978767e-08
ClassII_DNA_Harbinger_1055	1.7514346e-07	0.99999106	8.7747585e-06
ClassII_DNA_Harbinger_1056	2.197415e-05	0.99996316	1.487339e-05
ClassII_DNA_Harbinger_1057	3.4334192e-07	0.99999964	6.334138e-09
ClassII_DNA_Harbinger_1058	0.07434099	0.9256484	1.0612806e-05
ClassII_DNA_Harbinger_1059	2.472919e-06	0.99996674	3.0744544e-05
ClassII_DNA_Harbinger_1060	0.0071061454	0.22878724	0.7641066
ClassII_DNA_Harbinger_1061	1.0517625e-05	0.99998903	4.3071827e-07
ClassII_DNA_Harbinger_1062	0.0005029413	0.9994579	3.9217044e-05
ClassII_DNA_Harbinger_1063	0.0068395967	0.99316025	1.3510936e-07
ClassII_DNA_Harbinger_1064	0.01951188	0.98026705	0.00022110216
ClassII_DNA_Harbinger_1065	6.338119e-07	0.9997743	0.00022507709
ClassII_DNA_Harbinger_1066	9.5600975e-05	0.99896455	0.0009398061
ClassII_DNA_Harbinger_1067	0.0058807493	0.99402183	9.737958e-05
ClassII_DNA_Harbinger_1068	7.335307e-06	0.99999034	2.3147259e-06
ClassII_DNA_Harbinger_1069	8.551382e-05	0.9999144	1.3108667e-07
ClassII_DNA_Harbinger_1070	0.002464678	0.9886798	0.00885554
ClassII_DNA_Harbinger_1071	0.0041262084	0.9957054	0.00016837585
ClassII_DNA_Harbinger_1072	0.11105801	0.8885302	0.00041186193
ClassII_DNA_Harbinger_1073	0.0013709707	0.998517	0.00011196229
ClassII_DNA_Harbinger_1074	0.0008996435	0.99851304	0.0005872718
ClassII_DNA_Harbinger_1075	8.8720156e-11	0.99999857	1.398793e-06
ClassII_DNA_Harbinger_1076	4.8072692e-05	0.99994516	6.812438e-06
ClassII_DNA_Harbinger_1077	4.4561893e-05	0.9982377	0.0017177046
ClassII_DNA_Harbinger_1078	0.0064594056	0.99311465	0.00042598465
